31.05.2013,8348.84
30.05.2013,8400.20
29.05.2013,8336.58
28.05.2013,8480.87
27.05.2013,8383.30
24.05.2013,8305.32
23.05.2013,8351.98
22.05.2013,8530.89
21.05.2013,8472.20
20.05.2013,8455.83
17.05.2013,8398.00
16.05.2013,8369.87
15.05.2013,8362.42
14.05.2013,8339.11
13.05.2013,8279.29
10.05.2013,8278.59
09.05.2013,8262.55
08.05.2013,8249.71
07.05.2013,8181.78
06.05.2013,8112.08
03.05.2013,8122.29
02.05.2013,7961.71
01.05.2013,7913.71
30.04.2013,7913.71
29.04.2013,7873.50
26.04.2013,7814.76
25.04.2013,7832.86
24.04.2013,7759.03
23.04.2013,7658.21
22.04.2013,7478.11
19.04.2013,7459.96
18.04.2013,7473.73
17.04.2013,7503.03
16.04.2013,7682.58
15.04.2013,7712.63
12.04.2013,7744.77
11.04.2013,7871.63
10.04.2013,7810.63
09.04.2013,7637.51
08.04.2013,7662.64
05.04.2013,7658.75
04.04.2013,7817.39
03.04.2013,7874.75
02.04.2013,7943.87
01.04.2013,7795.31
28.03.2013,7795.31
27.03.2013,7789.09
26.03.2013,7879.67
25.03.2013,7870.90
22.03.2013,7911.35
21.03.2013,7932.51
20.03.2013,8001.97
19.03.2013,7947.79
18.03.2013,8010.70
15.03.2013,8042.85
14.03.2013,8058.37
13.03.2013,7970.91
12.03.2013,7966.12
11.03.2013,7984.29
08.03.2013,7986.47
07.03.2013,7939.77
06.03.2013,7919.33
05.03.2013,7870.31
04.03.2013,7691.68
01.03.2013,7708.16
28.02.2013,7741.70
27.02.2013,7675.83
26.02.2013,7597.11
25.02.2013,7773.19
22.02.2013,7661.91
21.02.2013,7583.57
20.02.2013,7728.90
19.02.2013,7752.45
18.02.2013,7628.73
15.02.2013,7593.51
14.02.2013,7631.19
13.02.2013,7711.89
12.02.2013,7660.19
11.02.2013,7633.74
08.02.2013,7652.14
07.02.2013,7590.85
06.02.2013,7581.18
05.02.2013,7664.66
04.02.2013,7638.23
01.02.2013,7833.39
31.01.2013,7776.05
30.01.2013,7811.31
29.01.2013,7848.57
28.01.2013,7833.00
25.01.2013,7857.97
24.01.2013,7748.13
23.01.2013,7707.54
22.01.2013,7696.21
21.01.2013,7748.86
18.01.2013,7702.23
17.01.2013,7735.46
16.01.2013,7691.13
15.01.2013,7675.91
14.01.2013,7729.52
11.01.2013,7715.53
10.01.2013,7708.47
09.01.2013,7720.47
08.01.2013,7695.83
07.01.2013,7732.66
04.01.2013,7776.37
03.01.2013,7756.44
02.01.2013,7778.78
31.12.2012,7612.39
28.12.2012,7612.39
27.12.2012,7655.88
26.12.2012,7636.23
24.12.2012,7636.23
21.12.2012,7636.23
20.12.2012,7672.10
19.12.2012,7668.50
18.12.2012,7653.58
17.12.2012,7604.94
14.12.2012,7596.47
13.12.2012,7581.98
12.12.2012,7614.79
11.12.2012,7589.75
10.12.2012,7530.92
07.12.2012,7517.80
06.12.2012,7534.54
05.12.2012,7454.55
04.12.2012,7435.12
03.12.2012,7435.21
30.11.2012,7405.50
29.11.2012,7400.96
28.11.2012,7343.41
27.11.2012,7332.33
26.11.2012,7292.03
23.11.2012,7309.13
22.11.2012,7244.99
21.11.2012,7184.71
20.11.2012,7172.99
19.11.2012,7123.84
16.11.2012,6950.53
15.11.2012,7043.42
14.11.2012,7101.92
13.11.2012,7169.12
12.11.2012,7168.76
09.11.2012,7163.50
08.11.2012,7204.96
07.11.2012,7232.83
06.11.2012,7377.76
05.11.2012,7326.47
02.11.2012,7363.85
01.11.2012,7335.67
31.10.2012,7260.63
30.10.2012,7284.40
29.10.2012,7203.16
26.10.2012,7231.85
25.10.2012,7200.23
24.10.2012,7192.85
23.10.2012,7173.69
